PRESION,ALTURA,TEMPAMB,TEMPROCIO,HUMEDAD,MEZCLAIRE,VIENTO,TPOT,TPOTEQ,TPOTV
71033.33333,3024,282.3333333,280.5,89.33333333,0.009273333,3.601111111,340.3333333,311.5,313.2
70900,3026,286,282.8,81,0.01084,1.543333333,349.9,315.7,317.8
71040,3027,283.08,280.66,85.6,0.009422,3.601111111,341.66,312.3,314.06
71100,3028,282.9,279.175,78.25,0.008485,5.658888889,338.55,312,313.625
70733.33333,3029,283.5333333,278.9666667,74,0.008356667,8.231111111,339.4,313.1666667,314.7333333
71050,3030,281.6,280.7,94,0.009385,2.057777778,339.7,310.65,312.4
70900,3031,283.4,273.4,50,0.00559,1.028888889,330.6,312.8,313.9
71000,3032,283.2,281.8,91,0.01011,3.086666667,344,312.5,314.4
71050,3033,282.2,281.2,93.5,0.0097,2.572222222,341.4,311.3,313.1
71033.33333,3034,282.2666667,281.4666667,94.66666667,0.009926667,4.115555556,342.2333333,311.4,313.2333333
71000,3035,282.4,272.4,50,0.00519,5.658888889,328.1,311.6,312.6
70950,3036,281.65,280.275,91.25,0.0091375,3.601111111,339.175,310.825,312.55
71033.33333,3037,282.0666667,275.1,63.66666667,0.006383333,4.115555556,331.2666667,311.2,312.4
70450,3038,283.7,279.2,74,0.00854,5.144444444,340.6,313.75,315.35
70900,3039,281.6,279.7,88.5,0.008805,2.572222222,338.2,310.85,312.45
70950,3040,281.95,279.375,84.5,0.0085775,5.144444444,337.85,311.175,312.775
71000,3041,283.8,277.8,66.5,0.00772,5.144444444,337.5,313.1,314.6
70900,3042,282.4333333,279.3,82.33333333,0.00862,5.144444444,338.6666667,311.7666667,313.4
70980,3043,282.8,280.84,88.2,0.009538,5.658888889,341.8,312.06,313.86
70900,3044,282.2,282.2,100,0.01041,2.572222222,343.8,311.5,313.4
70900,3045,282.4333333,281.2,92.33333333,0.00975,6.173333333,342.1,311.7333333,313.6
70950,3046,282.5,279.15,80,0.00842,5.144444444,338.05,311.75,313.35
70900,3047,281.6,281.6,100,0.00999,1.028888889,341.8,310.8,312.7
70876.0625,3048,283.3909375,279.320625,76.76875,0.008604688,15.43333333,339.8228125,312.845,314.4684375
70920,3049,282.66,280.7,87.8,0.009452,5.144444444,341.42,311.98,313.74
70833.33333,3050,282.5,278.9,79,0.008353333,5.144444444,338,311.9,313.5
70975,3051,281.275,276.9,75,0.007255,6.173333333,333,310.375,311.7
70825,3052,281.85,280,88.25,0.0089525,5.144444444,339.025,311.225,312.9
70825,3053,282.25,280,87,0.00901,8.745555556,339.7,311.65,313.35
70840,3054,283.62,279.38,75.4,0.008604,5.658888889,340.16,313.12,314.76
70800,3055,282.2,280,87,0.0089775,2.572222222,339.575,311.6,313.35
70850,3056,283.5,280.675,83.25,0.009435,7.716666667,342.5,313,314.8
70900,3057,282.2,280.825,91.75,0.0094975,7.202222222,341.025,311.475,313.3
70800,3058,282.8,282,95,0.01028,0.514444444,344.3,312.3,314.2
70600,3059,283.8,279.5,75,0.00867,3.086666667,340.9,313.6,315.3
70766.66667,3060,281.9333333,280.1666667,89.33333333,0.009086667,2.572222222,339.6666667,311.3666667,313.1
70900,3061,282.2,280.7,90,0.00939,4.115555556,340.7,311.5,313.3
70500,3062,281,279.6333333,91.66666667,0.0088,1.543333333,337.9666667,310.7,312.3333333
70775,3065,283.675,280.75,82.75,0.009445,6.173333333,342.825,313.275,315.075
70825,3066,282.35,278.85,79,0.0083,5.144444444,337.725,311.75,313.325
70800,3068,281.8,280.8,93.5,0.009495,3.601111111,340.65,311.15,312.95
70733.33333,3069,281.9333333,279.5,84.66666667,0.008686667,3.086666667,338.5,311.4,313.0333333
70625,3070,282.7,279.925,83.5,0.0089925,5.658888889,340.5,312.4,314.1
70725,3071,284.15,278.2,68.5,0.0081375,3.086666667,339.575,313.875,315.4
70800,3072,282.4333333,281.3333333,92.66666667,0.009823333,6.173333333,342.4666667,311.9333333,313.7666667
70700,3073,281.1,280.85,98.5,0.00951,2.057777778,340,310.5,312.3
70700,3074,283.1,280.425,84,0.0092775,5.658888889,341.775,312.75,314.525
70650,3076,281.2,281.1,99.5,0.00968,0.514444444,340.7,310.75,312.55
70600,3078,282.8666667,278.6666667,75.33333333,0.008196667,6.687777778,338.3333333,312.6333333,314.1666667
70500,3079,281.2,280.8,97,0.00951,3.086666667,340.4,310.9,312.7
70683.33333,3080,282.3666667,279.1166667,81,0.008506667,5.658888889,338.55,311.9666667,313.55
70650,3081,281.2,279.45,89,0.008635,3.601111111,337.55,310.75,312.35
70528.57143,3082,281.8142857,280.0571429,89,0.009072857,5.144444444,339.7714286,311.5285714,313.2285714
70566.66667,3083,283.3333333,279.4,76.66666667,0.00863,3.601111111,340.2333333,313.1666667,314.8
70575,3084,282.55,278.475,76.5,0.0081825,4.63,337.925,312.3,313.85
70650,3086,281.875,279,82.5,0.0083725,6.687777778,337.55,311.45,313
70600,3087,282.2,277.9,74,0.00774,7.716666667,336.1,311.9,313.3
70700,3088,282.6,278.3,75,0.00796,2.057777778,337.1,312.2,313.7
70500,3089,282.3,280.25,87.5,0.009155,3.601111111,340.65,312.1,313.85
70480,3090,282.94,278.72,74.8,0.008254,5.658888889,338.76,312.86,314.4
70500,3091,283.55,280.4,81,0.00924,5.144444444,342.45,313.5,315.25
70600,3092,282.85,279.1,77.5,0.00847,5.144444444,339.2,312.6,314.2
70550,3093,282.4,279.3333333,81.66666667,0.008613333,9.26,339.0666667,312.1666667,313.7833333
70475,3094,282.325,278.3,76.5,0.0080075,8.745555556,337.25,312.175,313.675
70600,3095,281.8,277.5,74.5,0.007525,5.144444444,334.95,311.4,312.8
70500,3096,283.6,283,96,0.01106,3.601111111,348.1,313.6,315.6
70480,3097,283.04,280.48,84.8,0.009312,5.658888889,342.1,312.96,314.72
70460,3098,282.28,279.9,85.8,0.008986,5.144444444,340.18,312.14,313.84
70480,3099,281.9,280.4,90.8,0.009256,5.144444444,340.5,311.7,313.44
70400,3100,280.7,280.1,96,0.009065,2.572222222,338.55,310.5,312.15
70500,3101,282.1,279.85,86.5,0.008915,6.173333333,339.7,311.9,313.55
70500,3102,282.75,276.2,65,0.006925,7.202222222,334.45,312.6,313.9
70400,3103,282.1,278.9333333,80.33333333,0.008363333,6.173333333,338.2,312.0333333,313.6
70300,3104,285.8,247.8,5,0.00071,8.745555556,318.8,316.2,316.4
70466.66667,3105,282.5333333,279.3666667,81,0.00863,4.63,339.4,312.4,314.0666667
70466.66667,3107,283.4333333,280.1,81,0.009076667,3.086666667,341.9,313.4333333,315.1333333
70344.44444,3108,282.0444444,276.6222222,72.55555556,0.007486667,7.716666667,335.5333333,312.0111111,313.4333333
70400,3109,282,276.2,67.5,0.006965,3.601111111,333.8,311.9,313.2
70400,3110,281,277.2,77,0.0074,3.086666667,333.9,310.8,312.2
70412.5,3111,282.225,278.9,81.5,0.0084925,8.231111111,338.7,312.15,313.725
70350,3112,282.1166667,280.1,87.33333333,0.009095,8.231111111,340.4666667,312.1,313.8333333
70233.33333,3113,283.4,280.5,82.66666667,0.009346667,2.057777778,343,313.6666667,315.4333333
70300,3114,282.15,280.275,88,0.0091975,7.716666667,340.9,312.2,313.95
70220,3115,283.68,278.92,73.4,0.008432,2.572222222,340.58,313.98,315.58
70366.66667,3116,283.2,279,75.66666667,0.008396667,6.687777778,339.6333333,313.2666667,314.8333333
70250,3117,282.275,279.9,86,0.0090075,3.086666667,340.525,312.4,314.075
70250,3118,282.1,280.1,88,0.00912,1.543333333,340.65,312.2,313.95
70200,3119,282.2,281.3,94,0.009903333,3.601111111,343.2333333,312.3666667,314.2333333
70233.33333,3120,283.2,279.0666667,76,0.00846,4.63,340.0333333,313.4333333,315.0666667
70216.66667,3121,282.4666667,276.6833333,69,0.007378333,7.716666667,335.9166667,312.6666667,314.0333333
70260,3122,282.08,278.24,78,0.008074,7.716666667,337.46,312.18,313.7
70166.66667,3123,282.5833333,278.7666667,79.5,0.008483333,5.144444444,339.45,312.85,314.45
70100,3124,282.9,279.575,81,0.008845,5.658888889,341.0375,313.3,314.9375
70080,3125,283.01,277.62,74.4,0.008198,8.231111111,339.22,313.42,314.98
70100,3126,282.97,278.94,77,0.008481,7.202222222,340.03,313.36,314.96
70107.69231,3127,283.5153846,279.6615385,77.46153846,0.008849231,7.202222222,341.8153846,313.9615385,315.6384615
70061.53846,3128,282.3076923,278.9153846,80.07692308,0.008470769,5.144444444,339.2230769,312.6769231,314.2769231
70035,3129,283.06,279.675,79.95,0.00887,5.144444444,341.4,313.555,315.21
70018.75,3130,282.64375,279.46875,81.75,0.00877625,7.716666667,340.60625,313.10625,314.76875
70050,3131,282.6818182,279.6818182,82.63636364,0.008899091,5.658888889,340.9954545,313.1181818,314.7772727
70043.47826,3132,282.1173913,279.7130435,85.26086957,0.00892,7.202222222,340.3956522,312.4869565,314.1782609
70024,3133,282.668,278.76,78.8,0.0084648,5.144444444,339.684,313.136,314.732
70021.73913,3134,282.4782609,279.673913,83.56521739,0.008993913,5.658888889,341.0956522,312.9217391,314.6173913
70018.75,3135,283.33125,279.484375,77.96875,0.008770313,7.202222222,341.459375,313.875,315.54375
70003.44828,3136,282.5172414,279.6586207,83.13793103,0.008911034,9.774444444,340.9034483,312.9896552,314.6724138
70026.31579,3137,282.5315789,279.3078947,80.89473684,0.008715,8.745555556,340.2921053,312.9605263,314.6105263
70021.73913,3138,282.6869565,279.6934783,82.13043478,0.008923043,7.202222222,341.1282609,313.1586957,314.8326087
70002.77778,3139,282.6555556,278.8,78.05555556,0.008439444,6.687777778,339.6416667,313.1472222,314.7305556
70009.30233,3140,282.8930233,278.8348837,77,0.008429302,8.745555556,339.9046512,313.3976744,314.9906977
70008.69565,3141,282.7391304,279.4934783,80.86956522,0.008796957,9.774444444,340.823913,313.2282609,314.8826087
70004.54545,3142,282.6,279.4727273,81.84090909,0.008810227,10.80333333,340.7068182,313.0727273,314.7386364
70022.58065,3143,282.3870968,279.1693548,81.51612903,0.008658065,9.26,339.9516129,312.8112903,314.45
70006.66667,3144,282.5244444,278.9688889,79.68888889,0.008537778,7.716666667,339.7822222,312.9888889,314.6022222
70003.33333,3145,282.5016667,279.53,82.21666667,0.008816833,11.31777778,340.605,312.9766667,314.635
70008.21918,3146,282.2561644,279.0671233,81.53424658,0.008553288,8.231111111,339.4945205,312.6945205,314.3013699
70003.77358,3147,282.2415094,279.0792453,82.0754717,0.008614717,9.26,339.6641509,312.6830189,314.3018868
70003.0303,3148,282.1727273,279.0954545,82.07575758,0.008615,10.28888889,339.5863636,312.6106061,314.2318182
70005.19481,3149,282.5181818,278.9,79.09090909,0.008462208,9.774444444,339.538961,312.9909091,314.5831169
70000,3150,282.2688889,279.0222222,81.03333333,0.008522111,10.28888889,339.4255556,312.7188889,314.3222222
70000,3151,282.5625,279.4208333,81.375,0.008728472,11.31777778,340.4097222,313.0444444,314.6888889
70003.61446,3152,282.3698795,279.2120482,81.39759036,0.008631566,12.34666667,339.8783133,312.8277108,314.4433735
70000,3153,282.1738095,278.9988095,81.35714286,0.008512857,9.774444444,339.2809524,312.6130952,314.2166667
70006.09756,3154,282.1719512,279.4939024,84,0.008789756,8.231111111,340.104878,312.6060976,314.2560976
69998.57143,3155,281.9514286,279.27,83.91428571,0.008653714,13.37555556,339.4285714,312.3671429,313.9942857
70000,3156,282.0906977,279.1616279,82.47674419,0.008598953,9.774444444,339.4430233,312.522093,314.1325581
70001.5625,3157,282.1234375,279.1484375,82.28125,0.008582344,9.774444444,339.428125,312.5578125,314.1703125
69997.72727,3158,282.1113636,279.1443182,82.26136364,0.008572727,9.774444444,339.3806818,312.5488636,314.1647727
70000,3159,282.2356164,279.2547945,82.20547945,0.008663973,10.28888889,339.8136986,312.6835616,314.3082192
69998.18182,3160,282.2690909,279.24,81.92727273,0.008635455,8.745555556,339.7745455,312.7236364,314.3472727
69998.46154,3161,282.0861538,278.8661538,82,0.008532769,9.26,339.2276923,312.52,314.1215385
70000,3162,281.9491803,279.057377,82.73770492,0.008531803,9.774444444,339.057377,312.3655738,313.9672131
69987.7193,3163,281.9105263,279.3087719,84.24561404,0.008686667,10.28888889,339.4982456,312.3368421,313.9719298
69993.22034,3164,282.2745763,279.3949153,82.74576271,0.008723729,11.83222222,340.0576271,312.7220339,314.3762712
69993.15068,3165,281.9657534,279.430137,84.61643836,0.008764658,12.86111111,339.7972603,312.3945205,314.0383562
70000,3166,282.4487805,279.6073171,83.02439024,0.008840244,10.28888889,340.602439,312.9195122,314.5804878
69990.2439,3167,281.9146341,278.7097561,82.14634146,0.008465366,7.716666667,338.8243902,312.3414634,313.9390244
69991.66667,3168,281.9888889,278.6277778,80.52777778,0.008322222,10.28888889,338.4805556,312.4222222,313.9861111
69992.5,3169,281.945,278.475,80.65,0.0083455,11.83222222,338.505,312.375,313.9325
69994.73684,3170,281.7657895,278.3868421,80.10526316,0.008141842,8.231111111,337.6631579,312.1684211,313.7026316
69984,3171,282.212,279.132,82.24,0.008642,11.31777778,339.748,312.68,314.308
70000,3172,281.968,279.624,85.64,0.00886,7.716666667,340.076,312.38,314.052
69964.70588,3173,281.9941176,279.2441176,83.29411765,0.008644706,8.745555556,339.5147059,312.4588235,314.0852941
69981.81818,3174,282.3363636,279.3681818,82,0.008711364,7.716666667,340.1181818,312.8090909,314.4636364
70000,3175,282.356,279.652,83.68,0.0088736,8.745555556,340.6,312.804,314.488
69989.47368,3176,282.0842105,279.3473684,83.47368421,0.008684737,9.26,339.6947368,312.5263158,314.1684211
69923.52941,3177,282.1529412,279.2176471,82.29411765,0.008617647,8.231111111,339.6764706,312.6882353,314.3117647
69966.66667,3178,282.3,279.1066667,80.93333333,0.008569333,8.745555556,339.66,312.7933333,314.42
69940,3179,281.6533333,277.4733333,77.6,0.007904667,8.745555556,336.8933333,312.12,313.6
69928.57143,3180,281.8571429,278.0714286,77.71428571,0.007961429,8.231111111,337.3285714,312.3428571,313.8428571
69900,3181,281.4117647,277.7470588,81.23529412,0.008058824,7.716666667,337.0941176,311.8941176,313.4117647
69950,3182,281.3,278.79,84.6,0.008375,7.716666667,337.86,311.7,313.28
69938.46154,3183,282.1076923,277.3153846,73.92307692,0.007675385,9.26,336.7230769,312.6076923,314.0615385
69933.33333,3184,281.6,279.2,85.66666667,0.00865,3.601111111,339.1,312.0666667,313.6666667
69887.5,3185,281.7375,279.3125,84.875,0.00868125,5.144444444,339.4,312.275,313.8875
69920,3186,280.4,278.82,90.4,0.008386,6.687777778,336.82,310.74,312.32
69825,3187,281.95,278.95,81.75,0.0084675,8.745555556,339.1,312.6,314.175
69825,3188,282.6,280.45,87,0.0093775,4.115555556,342.65,313.3,315.1
69800,3189,283.5,279.825,78.25,0.0089775,7.202222222,342.6,314.325,316.05
69850,3190,281.6666667,280.85,94.83333333,0.009641667,4.63,342.2833333,312.25,314.05
69760,3191,282.82,279.46,80.2,0.00876,6.687777778,341.18,313.66,315.28
69600,3192,281.4,280.4,93,0.00937,1.028888889,341.5,312.3,314
69680,3193,281.48,278.8,84.2,0.00865,5.144444444,339.32,312.26,313.88
69700,3194,281.9,277.475,74.25,0.0076425,8.231111111,336.725,312.7,314.15
69640,3195,281.9,278.5,79.8,0.0082,7.202222222,338.52,312.78,314.34
69633.33333,3196,283.7,278.4333333,71,0.0082,5.658888889,340.7666667,314.8,316.3
69766.66667,3197,282,279.8666667,86.66666667,0.009013333,2.057777778,340.9,312.7,314.4
69700,3198,281,279.5,90,0.00879,8.745555556,339.1,311.7,313.3
69600,3199,282.6333333,280.2,85,0.009246667,5.144444444,342.6333333,313.6,315.3666667
69566.66667,3200,282.9333333,279.3333333,79.66666667,0.008723333,8.745555556,341.4333333,314,315.6666667
69633.33333,3201,281.7333333,279.8666667,88.33333333,0.00904,5.658888889,340.8333333,312.5666667,314.3
69500,3202,281,280.55,97,0.00951,2.572222222,341.6,311.95,313.7
69560,3203,281.1,280.06,93.2,0.009182,5.144444444,340.62,311.98,313.7
69600,3204,279.8,278.8,93,0.00838,8.745555556,336.5,310.5,312.1
69600,3205,282.25,280.65,90,0.00953,7.202222222,343,313.2,315
69600,3207,282.3,280,86,0.009135,5.144444444,341.85,313.25,314.95
69550,3208,281.9,278.2,78,0.00804,4.63,338.15,312.85,314.4
69600,3209,281.3,276.25,73,0.007185,5.658888889,334.7,312.15,313.5
69500,3210,282.5333333,278.6333333,79,0.008476667,5.144444444,340.3,313.6666667,315.2333333
69566.66667,3211,282.5333333,278.7666667,78,0.008376667,8.745555556,339.9,313.5666667,315.1333333
69500,3212,282,279.825,86.75,0.00904,6.173333333,341.375,313.025,314.775
69400,3213,281.4,277.35,77.5,0.00765,7.202222222,336.55,312.5,314
69575,3214,282.45,277.675,72.5,0.0077575,5.658888889,337.925,313.45,314.925
69500,3215,281.8,279.75,87,0.008975,9.774444444,340.9,312.85,314.5
69466.66667,3216,282.2666667,280.7,90,0.00959,8.231111111,343.4333333,313.3666667,315.2
69400,3217,280.2,280,99,0.00914,1.543333333,339.6,311.2,312.9
69550,3218,282.3,278.2,76,0.008055,7.202222222,338.65,313.3,314.8
69433.33333,3219,281.4666667,277.75,77.83333333,0.00781,9.774444444,337.0666667,312.55,314.0333333
69550,3220,280.7,280.35,97.5,0.009345,6.173333333,340.6,311.55,313.3
69533.33333,3221,282.1,278.9,80.33333333,0.008466667,5.144444444,339.7,313.1,314.7
69420,3222,281.3,279.9,91,0.00908,5.144444444,340.72,312.4,314.08
69500,3223,282.2,278.6,78.66666667,0.00828,7.716666667,339.3,313.2666667,314.8333333
69500,3224,281.6,278,78,0.00793,2.572222222,337.5,312.6,314.1
69400,3225,281.76,277.36,75.8,0.007854,4.115555556,337.66,312.94,314.4
69433.33333,3226,281.3333333,277.3333333,77.33333333,0.00774,7.716666667,336.7,312.3666667,313.8333333
69450,3227,280.7,279.8,94,0.009015,5.658888889,339.8,311.7,313.4
69400,3228,281.6666667,279.9833333,89.33333333,0.009128333,6.173333333,341.3833333,312.8333333,314.5333333
69375,3229,282.575,277.45,71,0.007745,9.774444444,338.3,313.85,315.325
69500,3230,282.05,278.4,78,0.0082,7.202222222,338.9,313.1,314.65
69500,3231,281.2,277,75,0.00739,6.173333333,335.4,312.2,313.6
69500,3232,281.15,279.825,91.25,0.009015,6.687777778,340.25,312.125,313.825
69366.66667,3233,281.5666667,278.6333333,82,0.008353333,7.716666667,339,312.7666667,314.3333333
69400,3234,282.3,280,86,0.0091725,6.173333333,342.3,313.525,315.25
69400,3235,282.3,279.85,85,0.009055,3.601111111,341.9,313.55,315.25
69200,3236,283.2,280.9,86,0.00975,1.028888889,345.5,314.8,316.6
69320,3237,282.1,278.96,80.8,0.008532,5.658888889,340.22,313.38,315.04
69300,3238,281.4,279.3,87,0.00871,4.115555556,339.9,312.6,314.3
69100,3239,281.8,278.1,78,0.00803,3.601111111,338.6,313.4,314.9
69300,3240,280.72,278.9,88.4,0.008498,8.745555556,338.44,311.9,313.48
69200,3241,281.7,276.7,74.25,0.0075375,8.231111111,336.85,313.125,314.55
69300,3242,281.2,279.2333333,87.66666667,0.00868,8.745555556,339.6,312.4333333,314.0666667
69133.33333,3243,282.3666667,278.3,77,0.0082,5.144444444,339.8,313.9333333,315.5333333
69100,3244,281.4,280.05,91,0.00922,2.572222222,341.8,312.9,314.65
69283.33333,3245,282.05,280.1,87.66666667,0.009253333,5.658888889,342.4166667,313.3833333,315.15
69250,3246,281.9,279.7,87,0.009025,5.658888889,341.6,313.3,315
69175,3247,281.725,278.85,82.75,0.0084925,6.173333333,339.825,313.15,314.775
69250,3248,280.1,279.1,93.5,0.008605,7.202222222,338.1,311.25,312.9
69225,3249,281.3,278.65,84.5,0.0084,12.34666667,338.975,312.65,314.2
69200,3250,282.2,276.2,66,0.00701,2.057777778,335.9,313.7,315
69033.33333,3251,280.0666667,277.5666667,85.33333333,0.007853333,7.716666667,336.0666667,311.5333333,312.9666667
69185.71429,3253,282.0857143,278.7714286,80.28571429,0.008475714,6.173333333,340.2142857,313.5571429,315.1571429
69166.66667,3254,281.9,272.6,58.66666667,0.006023333,7.202222222,332.5,313.3666667,314.5
69066.66667,3255,281.1666667,278.8666667,85.66666667,0.008503333,5.144444444,339.3333333,312.6666667,314.3
69188.88889,3256,281,279.8,92.44444444,0.009045556,8.231111111,340.6,312.3444444,314.0444444
69150,3257,281.2666667,278.65,84.16666667,0.00837,6.173333333,338.9166667,312.7,314.2833333
68900,3258,281,279.1,88,0.00864,7.202222222,339.8,312.7,314.4
69100,3259,282,276,66,0.00692,9.26,335.5,313.6,314.9
69100,3260,281.6666667,279.8,88.33333333,0.009183333,6.687777778,342,313.2333333,314.9333333
69150,3261,281,276.275,72.5,0.0072075,9.26,335.125,312.4,313.775
69100,3262,281.3,279.6,89.33333333,0.008953333,5.658888889,340.8333333,312.8333333,314.5
69033.33333,3263,282.4666667,275.5,63.66666667,0.006886667,2.057777778,336.0666667,314.2,315.5
69050,3264,282.7,279.65,81.5,0.00896,5.144444444,342.65,314.4,316.15
69125,3265,281.1,279.525,90.5,0.0088925,7.202222222,340.325,312.525,314.225
69100,3266,281.5,277,74,0.00751,4.115555556,336.7333333,313.0666667,314.4333333
69033.33333,3267,281.4,279.4,87.33333333,0.00892,8.745555556,341,313,314.7
69150,3268,282.7,279.35,79.5,0.008775,8.231111111,341.95,314.3,315.95
69133.33333,3269,281.4333333,278.6666667,83,0.008393333,6.687777778,339.2333333,312.9333333,314.5
68950,3270,281.7,279.6,87,0.00894,5.144444444,341.5,313.45,315.15
68940,3271,281.16,278.72,85.8,0.008486,6.173333333,339.46,312.84,314.46
69042.85714,3272,280.6428571,279.4714286,92.42857143,0.008868571,7.202222222,339.8142857,312.1285714,313.7857143
69025,3273,281.25,279.125,86.75,0.0086475,8.745555556,339.925,312.825,314.475
69100,3274,279.6,277.3,85,0.00759,5.658888889,334.6,310.9,312.3
68966.66667,3275,280.55,278.55,87.16666667,0.008315,10.80333333,338.1666667,312.1166667,313.7166667
69050,3276,280.625,278.65,87.75,0.0083525,9.774444444,338.225,312.075,313.675
68975,3277,281.55,278.75,83.5,0.00844,5.144444444,339.75,313.25,314.825
68866.66667,3279,281.9333333,280.1,88,0.00934,5.658888889,343.1333333,313.8,315.6
68950,3280,281.2,274.4,66,0.00667,5.144444444,334,312.9,314.15
68950,3281,280.975,277.95,81.25,0.00801,7.202222222,337.825,312.65,314.175
68916.66667,3282,281.8666667,280.3,90.16666667,0.00941,5.144444444,343.1666667,313.65,315.4333333
68966.66667,3283,280.8,278.4,85.33333333,0.008246667,8.745555556,338.2666667,312.4333333,314
69000,3284,281.6,278.2,79,0.0081,3.601111111,338.8,313.3,314.8
68850,3286,281.3166667,279.1,86.66666667,0.008706667,6.173333333,340.4666667,313.1333333,314.8
68766.66667,3287,281.3333333,280.3,93,0.00945,3.601111111,342.9,313.3,315.0666667
68850,3288,280.6875,274.95,72.875,0.00688375,8.231111111,334.1125,312.45,313.7375
68850,3289,280.5,279.7,95,0.009045,3.086666667,340.45,312.25,313.9
68860,3290,282.18,276.42,70.4,0.007452,6.173333333,337.64,314.08,315.5
68900,3291,279.7,278.8,94,0.00851,5.144444444,337.8,311.3,312.85
68960,3292,280.8,278,83,0.008016,6.687777778,337.54,312.42,313.92
68840,3293,280.6,278.04,83.8,0.008044,5.144444444,337.56,312.36,313.86
68840,3294,281.38,278.1,80.4,0.008108,6.687777778,338.72,313.24,314.76
68800,3295,281,277.85,81,0.007945,4.63,337.8,312.85,314.35
68875,3296,280.4,276.975,80.5,0.007545,12.86111111,335.75,312.1,313.5
68840,3297,280.36,277.9,86,0.008002,10.28888889,337.14,312.06,313.6
68850,3298,281,280.3,95.5,0.009405,5.144444444,342.15,312.8,314.55
68800,3299,280.8666667,270,61.66666667,0.005696667,7.716666667,330.6666667,312.7,313.7666667
68825,3300,280.925,279.775,92.5,0.009085,5.144444444,341.175,312.75,314.475
